phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax
19.233242,,,434.0894273848116
19.138454,,,434.49853037936424
20.367384,,,435.17223628437995
19.973316,,,436.1147567784797
19.45057,,17.934004,436.57773270579725
19.534222,,,437.0905010409097
19.574842,19.411583,17.509504,438.76013638875537
19.214378,,,438.915046195626
19.131773,,,439.21625470064276
19.628225,,,442.27208824741587
19.347832,,,443.05118294770205
19.75618,,,444.1613142182193
20.217999,,,445.72150428308373
19.278212,,,446.3044574685706
19.592264,,,446.3233006815203
20.013662,,,446.9200277891371
20.159538,,,448.4462655358409
20.044535,,,451.8043559391959
19.937397,,,453.2409099630923
19.381422,,,453.66990599418574
20.424883,18.94492,,454.09123242794857
19.641565,,17.893526,455.01313716382214
20.058874,,,456.3810493913435
19.920116,,,456.8944856123989
20.38569,20.049242,19.057749,457.9062491103953
19.889002,,,458.36297307423297
19.62686,,,459.2876357656899
20.005926,,,459.7426644672793
19.845306,,17.65854,460.9891204126354
19.58354,18.992113,17.983717,462.38718403322304
20.255096,,,463.65803223682155
19.614775,,,463.99004092467646
20.001938,20.117226,,464.01655659927127
20.556644,,,464.1187302092512
20.647526,,,467.2295223712726
20.544006,20.1513,18.631336,468.8986656537634
20.394787,,,468.9297364287509
19.840714,19.630459,18.375883,471.4745026359916
18.998457,,,473.3484555665107
20.434227,19.653965,18.294394,474.36319822815716
20.055658,,,475.40482697012624
20.393778,20.601944,18.603226,475.9465517152078
20.272902,,,477.4866463657003
19.519373,,,477.5690642031424
20.227934,,,477.83460855201446
19.537256,,,478.2333277831733
20.082298,19.341452,18.795225,479.0986341039325
18.83415,17.750212,16.734394,479.8975546686066
19.665823,,,480.17864064117055
19.413176,,17.05608,481.0931119803235
20.532207,,,483.0623280720463
18.934397,19.401703,17.72482,483.24943882655646
19.83298,,,484.42837021710324
19.569866,,,484.89219331544757
19.970354,,,486.04731890152306
18.913725,18.69951,17.298822,487.9451886076433
20.303722,,,490.8592472908061
20.883352,21.600914,19.298498,491.4788797466521
19.59084,,,492.68110431573973
20.711884,19.883352,19.17844,494.15305703475354
19.24202,,,496.0299199571537
19.538876,19.116312,17.967268,496.1432643375491
19.759499,,,496.6338376257941
19.45528,,,497.5235387118481
20.867056,,,498.88593719130057
19.891445,19.527832,18.151588,500.2153973592339
20.483276,,,500.73286768847174
19.535107,,,500.78536635987007
19.745867,,,502.34690325532677
20.060722,,,502.40464848816504
19.449722,,,503.74885500592217
19.937737,,,504.99591755425786
19.396822,,,505.11222527004514
19.75518,,,505.62063868220645
19.950214,,,506.2971741680408
19.310768,,,509.22129028982283
20.016737,,,509.85584904209554
19.68581,,,511.3612396279344
19.701128,,,512.6668082289749
20.223524,,,512.8233927970025
20.489899,,,514.4327255927952
20.942545,,,516.8819149462159
20.101023,20.090069,18.553478,521.2542719829444
20.419283,20.107096,18.981695,521.8114313535009
19.283337,,,523.2031356877441
20.171074,,,524.2947978427624
20.119507,,,525.4020318687767
19.709301,,,526.9047480180486
19.997997,,,528.8881617414041
19.473135,,,532.3705937339109
20.517086,,,532.4315026961655
20.487375,20.41753,18.38145,532.6331970275696
19.797174,,,533.8125679205758
18.838383,,,536.2968290293907
20.749386,,19.192268,543.9501897454236
20.350924,,,547.013482576783
19.444397,,,547.342972989342
8.195106,9.810388,6.969867,547.4506196448664
20.454147,,,549.6074416445483
20.09098,,,550.3294464731108
19.379276,,,552.9502233808926
20.265522,,,553.3365357667257
20.626717,,,555.3883941651214
18.494781,,,556.0159667282398
19.478537,,,556.150982457753
20.040642,,,557.3527772675933
20.462868,,,560.9002020253009
19.461077,,,562.9232795886268
19.124681,,,563.0210091698318
19.863245,,,564.1392003180384
19.44716,,,567.3773451473368
20.297594,,,572.5514101420925
19.87854,,,574.9138956702027
19.574015,19.018496,17.326775,574.970574063194
19.590908,,,575.6982243615453
19.678774,,,575.9762903938384
19.43188,,,580.4353454645974
20.062414,,,584.6076959039377
19.382069,,,585.1778788881295
19.660122,,,585.9819431932257
19.205397,,,586.7356280818785
19.656914,,,596.6975591439327
19.74379,,,596.7530727877702
20.360981,,,596.8382440258453
19.706577,,,600.7885086864586
19.519049,,,601.2861146423568
19.61317,19.307714,18.213497,606.0200562104549
20.477978,,,606.7252313491048
19.801823,,,608.4186743106465
20.074375,,,610.3278905726642
20.175934,20.278784,18.9931,611.5721629531423
20.307735,19.312464,,617.4553761294383
20.044445,19.318068,18.256134,618.701684137594
19.894857,,,618.9146325755765
19.874666,,,619.1278596521082
19.302025,,17.096415,619.5258762504149
20.071215,,,619.716613746514
20.605017,,,620.5547450069275
19.87254,,,623.5803093812439
20.274475,,,624.3678008632229
19.955982,19.90206,18.339125,627.8099046520281
19.750338,18.799772,17.705194,628.3834960108401
20.089865,19.609743,18.21582,632.0991832821524
19.750296,,,635.8914488756357
19.422167,,,637.1463543102759
19.102707,18.739695,16.870312,637.6597492649215
19.681816,,,638.6551775425556
19.284851,19.292397,17.262686,640.1537340698544
19.97617,,,642.2718991773311
19.650036,,,648.2335793309802
19.43103,,,648.7041636359321
20.779442,20.300814,18.480993,648.9543277957002
19.610687,19.586914,18.279448,650.6510108566063
19.97197,,,650.9378872522154
19.746729,19.84194,17.831493,652.7023531766828
20.27252,19.26664,18.373392,655.6124274817428
19.374237,19.160078,17.25292,656.0140433081035
20.805695,,,661.6097443126635
19.683096,,,667.639928265145
20.636164,20.211685,19.132992,672.4148598564027
20.141695,,,674.2830203208226
20.616703,19.490385,18.78804,674.9369856663105
19.941338,19.177153,18.042103,675.1079652394502
20.201256,,,676.6758128698328
19.837019,,,680.2885397563964
19.796455,,,686.160272579377
19.520632,,,690.153412620798
19.594261,,,699.4276813287693
19.571852,,,707.6329499637656
19.403868,,,711.5064810521319
19.530172,,,717.704263383672
19.432608,,,734.6283731748333
20.16892,20.343397,18.765,739.2806597490139
19.889414,,,741.7065680216242
19.706175,,,742.6590077648012
19.443962,,,761.3762802510477
20.059345,,,766.3829392584605
19.279964,,,767.9115731289477
8.953612,11.382926,7.58643,768.5003653333918
19.949272,,,769.0094658362417
19.187359,,,772.3617551948375
19.516497,,,773.0800902287208
19.738766,,,779.6490092507003
19.265701,,,780.6242037713957
20.529593,,,782.1320888774326
19.980648,,,785.3363379144004
20.588978,,,788.2442472599515
19.361664,,,789.6063404017812
19.79025,,,796.0694078639568
19.61252,,,796.1244314190392
19.612873,,,800.9993249357361
18.953773,,,807.0969756828869
19.968084,,,810.3367894260689
19.779072,,,829.3143470465413
20.38549,,,841.040844926875
20.063198,,,842.9243600263587
20.680939,20.90031,18.96987,843.0733606884936
19.367506,,,843.8069466937907
19.895496,,,846.4949684613305
19.632353,,,854.2944942738885
19.303444,,,857.3202615302137
19.70042,20.730503,18.212988,859.8633691665657
20.243599,,,869.5316397224558
19.745958,19.239227,17.651186,877.0468828830486
20.084713,,,882.0316383022448
19.639162,,,889.0541017164954
19.692234,,,894.2285978213151
20.526451,,,908.808979041254
19.4473,19.04422,17.14883,913.8980354941541
19.380304,,,914.2371621092869
20.360365,,18.255404,914.5191407763253
19.462265,,,926.6749677260873
19.519901,,,942.7404771432795
19.669264,18.546797,17.709297,950.5881600650082
19.760473,19.892843,,968.7078924481922
19.563492,,,969.0846575897007
19.267998,,,979.8024538843522
19.711906,18.811895,17.915167,983.8769338674119
19.36839,,,1020.5910986659334
20.550598,19.626307,18.590998,1031.0149672167688
19.78317,19.171337,17.944746,1043.6534634611285
20.579773,,,1051.2263520541876
19.79173,,,1089.4146405154793
19.411999,,,1131.0121903695974
20.325205,,,1143.6704543478163
20.192972,19.515446,18.02679,1165.406338736883
19.770742,,,1191.5784904393795
19.55926,,,1200.1803735531228
19.252655,,,1239.579533388983
19.964388,,,1328.8377893227416
19.217163,,,1369.275212694379
19.622173,,,1377.7433471537968
19.990911,,,1392.6879001873735
20.184158,,,1446.766176823821
20.80169,,,1513.989051313032
19.783571,,,1634.2833535533089
19.349821,,,1686.2659581841303
19.884388,18.71366,17.871073,1847.4333489420278
19.63355,,,1851.8821404624455
