phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax
20.745888,20.61815,19.331532,57.26996130724021
10.688619,11.957172,9.60159,57.28545330467696
13.618137,13.591968,13.52976,57.28564055319784
14.109396,16.932663,12.631669,57.288332131172425
12.573536,14.400518,11.288926,57.291137377257286
13.833862,15.822635,12.506317,57.294318119464016
9.402151,10.2180395,8.197327,57.29620491552411
19.596,,,57.302883861225894
16.264965,16.682833,15.677459,57.307755822966584
13.652931,15.622667,12.33083,57.322869646251995
9.513134,10.521009,8.548754,57.325158769105215
19.821823,20.262323,18.08417,57.33082107376987
11.462535,12.82864,10.354659,57.33187427836857
11.102911,12.442328,9.988022,57.344075085277545
6.076381,6.4375014,5.6112795,57.34445841157539
20.277544,19.108397,18.638613,57.35111757188845
9.661831,,,57.36489051141581
19.968876,,,57.37384451844138
20.513449,20.794071,18.73837,57.374525147888804
3.3818607,4.0104933,2.8852808,57.37739599600405
13.78883,15.818423,12.459138,57.37896428152009
19.278109,,,57.4241156401566
11.994537,13.460849,10.82025,57.42826303311293
7.222092,7.626485,6.6499,57.43385291409412
6.9303107,7.3997073,6.3510213,57.43414535615439
19.427948,,,57.453034102946475
20.109056,20.420462,18.70536,57.45762524858064
18.50828,,,57.47052731590147
20.889574,,,57.47821729757428
19.71551,,,57.48184625223375
17.302607,,,57.482531332024685
10.310105,11.537488,9.247071,57.48498335484935
15.625247,15.991111,15.085011,57.488055997407855
4.4891033,4.758869,4.196023,57.49683512643135
12.98671,14.725741,11.721181,57.508622560841005
20.643356,19.913982,18.53723,57.51051432529039
16.406755,19.697763,14.838945,57.531777549983964
14.641619,17.03143,13.242882,57.55358659578219
19.972569,,,57.556210495449946
9.490407,9.96509,8.186494,57.563130640946056
12.380665,13.916299,11.18327,57.56377406295128
5.911081,6.246696,5.4575953,57.58300760978781
18.703287,18.500122,17.32471,57.5880895745971
19.642187,,,57.60445703373868
18.630436,,,57.61143734165234
20.40826,,,57.620828938897745
12.291675,13.990409,11.04094,57.63992683223134
10.885013,12.524274,9.669848,57.63998734749806
10.912411,12.371163,9.756266,57.64428972589569
15.943199,16.715536,15.015025,57.65019627695172
5.354947,5.6769776,4.966038,57.655586404793524
19.001211,18.215029,17.53806,57.656962480090044
10.862048,12.122355,9.779329,57.659317665022705
16.303444,19.568724,14.732016,57.674146037580066
20.868595,,,57.67852406382681
19.930346,21.321955,18.587114,57.692243960196336
15.884248,19.024002,14.368498,57.698203927340145
5.2241864,5.561647,4.840173,57.71427753680292
20.25635,20.722948,18.553612,57.723668878118175
20.458714,19.592281,18.361643,57.72928878496872
3.3361542,3.726947,3.1543128,57.74005017571807
19.927645,,,57.75223370798791
10.939988,12.314083,9.826226,57.758476078658965
7.099138,7.6008735,6.4948483,57.76185557407798
16.682999,17.267138,15.977133,57.76228529858216
10.401058,11.663751,9.318822,57.76471493676985
13.964868,14.035226,13.778901,57.771258740647575
19.537735,,,57.77257176407591
11.552827,13.015387,10.392239,57.77517311771526
20.25414,20.506807,18.586582,57.78419671735908
8.219258,8.930097,7.43757,57.79379540272347
19.678797,19.775549,17.814352,57.79829908664344
15.105371,17.793587,13.647846,57.80085081292614
20.2849,20.758669,19.185179,57.83211596107949
17.402122,17.647549,16.539942,57.83675627054334
4.717124,4.8169956,4.1143947,57.85828017971518
20.544418,20.54829,18.555742,57.86290147643218
12.032637,13.661567,10.807965,57.86435765968772
20.725111,,,57.86489481197044
12.407798,12.345035,12.50004,57.87017497885958
20.159338,19.505705,17.895603,57.87817333680847
12.191161,13.898908,10.9444475,57.879020549038394
6.9215,7.4009748,6.334152,57.882255314414934
20.449545,20.244028,19.057356,57.88253914644955
12.454377,13.972301,11.261813,57.88469006605546
7.733342,8.32262,7.056434,57.888872455766
10.678766,11.947002,9.591408,57.89586727117659
11.239939,12.623269,10.116381,57.900656808918384
11.897072,13.404221,10.710746,57.902322393139876
14.863581,17.37079,13.434367,57.92154695885976
20.702963,20.181496,18.764751,57.92475625335643
11.209296,12.579119,10.091349,57.92531837488612
19.5012,19.518026,17.9213,57.93814995783491
6.3711066,6.787562,5.8438215,57.939966366388376
12.897628,14.700023,11.621451,57.94067184230707
14.2205105,16.260845,12.888829,57.944375002958914
12.514159,14.281783,11.245694,57.947157345487305
19.21897,19.015757,17.757793,57.94789700631876
20.605152,,,57.9700274568234
19.709154,19.400848,17.562191,57.974283907993595
19.967329,19.926535,18.142385,57.9771537598552
9.889883,10.134419,8.577648,57.97898590206367
20.080204,20.484446,19.366817,57.98928413119766
19.94093,19.42411,18.226057,58.00633182892334
9.917213,11.038033,8.900257,58.007038584969095
12.9187975,14.707443,11.63796,58.0221222532577
19.328424,,,58.027332293176556
10.351995,11.585015,9.286637,58.04000975728891
20.205156,21.030819,18.234766,58.040689275719245
11.696471,13.163688,10.525837,58.042714502708165
18.747845,,,58.05741527169298
20.184423,,,58.05753442752292
12.715578,14.493697,11.447561,58.071361518605784
13.285797,15.008351,12.034285,58.08106955268326
20.298077,,,58.081384416605786
19.490435,20.563671,17.688242,58.084872588362906
20.704586,,,58.08600769707943
13.080248,14.682592,11.8594265,58.0921648516679
9.214379,10.16657,8.285777,58.10973939968204
20.496874,,,58.11063258589482
17.113325,19.684826,15.518874,58.11178870097474
7.666638,8.267236,6.974731,58.11451330963911
20.066023,,,58.11889909438157
5.7883286,6.125644,5.3455925,58.12581270135795
20.036491,,,58.130563157526296
10.857032,12.064183,9.79344,58.15538115399651
18.779463,20.569523,17.129631,58.165817223904014
9.519518,10.596591,8.525409,58.17242401180154
10.595893,11.966029,9.470216,58.177313962280266
20.498158,20.488028,18.475046,58.17906523716876
20.119696,,,58.18998871316739
9.816233,10.853796,8.84711,58.19846654384393
13.008332,14.621355,11.7868185,58.21506227577014
20.105764,20.540827,19.099178,58.21764747524067
19.719412,19.877657,18.64389,58.228879214346726
14.421328,14.578869,14.103832,58.230210927501936
12.895571,14.450687,11.688692,58.239755939127015
11.611236,13.226672,10.403073,58.2447247803976
11.643596,13.098128,10.470499,58.26652700637129
19.42951,,,58.278417306878296
20.065226,20.22691,18.866245,58.283017988234654
20.027227,,,58.30644776292508
6.36027,6.7551556,5.85148,58.30876889741333
12.9271345,15.014219,11.578004,58.316007912289614
13.462037,15.247768,12.188672,58.336667645622676
12.766261,14.460068,11.523038,58.34384235692067
12.046133,13.480648,10.887092,58.34897006503236
19.58822,,,58.35462118748478
12.079319,13.30912,11.005005,58.37214863343666
20.520935,,,58.38557005041746
12.302788,13.954284,11.072446,58.391685086026534
4.692666,4.999128,4.3706894,58.39568515920917
19.250898,18.974152,17.272991,58.3995478037781
8.872798,9.857819,7.9176364,58.40668562175599
9.820776,10.844014,8.701269,58.42078344464063
11.939968,13.458025,10.746691,58.42744828594806
19.245157,18.945724,17.925179,58.432083796829275
13.252438,15.028024,11.9798565,58.43432808245188
12.089849,13.715375,10.864279,58.4368532146977
18.778286,19.16126,17.5676,58.44326220092413
11.098789,12.491032,9.967768,58.451249069707195
10.111379,11.255952,9.086025,58.457532859541075
13.973429,,,58.463667122878974
15.090673,17.644995,13.662865,58.47606666758826
6.7639275,7.175044,6.2350507,58.47911408957539
6.0983057,6.478914,5.60702,58.48089453675102
14.958538,15.146633,14.602102,58.483437583312316
13.259578,15.054526,11.980413,58.497060485146285
5.7790875,5.516704,4.6660376,58.501004124771505
19.085619,,,58.506330514596684
11.533955,13.098652,10.350845,58.509415335321606
15.141781,15.34562,14.770724,58.51311269891642
11.454618,13.035026,10.283476,58.513158306379665
20.145397,20.636189,18.310057,58.513558273083
13.311925,15.221444,12.010417,58.51629519526129
19.283783,,,58.52634782348184
19.335672,,,58.530396556462385
11.013438,12.342339,9.912524,58.53510993405581
13.45223,15.365198,12.13978,58.54360143599549
19.025663,,,58.547008849293505
13.911523,15.94494,12.580888,58.551789613377
10.061499,11.174353,9.04368,58.55779693103182
20.97663,20.539913,19.706575,58.56707842346629
12.071433,11.915657,12.250709,58.57368169226845
19.841627,,,58.575136260570766
11.264953,12.767771,10.103224,58.59825106671425
20.483334,,,58.60050262746072
4.201733,4.4961634,3.9536934,58.60188326688044
18.68183,21.589853,17.075354,58.608490644189715
19.193222,,,58.60978008994668
13.394942,15.25366,12.10167,58.61211960553723
19.055834,,,58.63227088777934
6.6367307,7.0698237,6.0873175,58.639559213990616
5.377154,5.7311716,4.9377766,58.641149018628134
10.957161,12.3323965,9.830993,58.65326424732613
20.032978,20.098635,18.17768,58.654153629707196
17.99782,21.387463,16.388096,58.65764727553278
20.701313,,,58.661050544920435
10.8990345,12.220644,9.805423,58.66354620363114
12.4048605,14.0216,11.178722,58.675158443473066
14.604787,16.971298,13.200805,58.676527269682424
19.879087,,,58.68013924228596
15.466833,15.675952,15.097666,58.695232812292
4.7602572,4.7914352,3.941698,58.69555998807621
17.648813,20.476912,16.046207,58.70000099819926
15.379991,15.654228,14.921552,58.706488667688646
20.879602,21.436943,19.696419,58.72068014252969
19.439888,19.362455,17.851683,58.72359732038053
13.657734,15.682275,12.318676,58.738824540320294
20.464792,20.378033,18.462898,58.75129537367496
13.420955,15.422354,12.08746,58.765918059689916
20.987442,,,58.77006076541682
20.281752,20.030344,18.793276,58.7713263874218
11.808788,13.4246855,10.594482,58.7810577655484
11.922089,13.47998,10.626022,58.783913033690084
19.521156,,,58.78588547309001
16.327513,19.780458,14.7644,58.79629921122407
10.903958,12.089412,9.850586,58.801962530336404
11.550086,13.188869,10.282415,58.80841825192258
6.9251595,7.386802,6.355411,58.821590272096124
19.01012,20.371244,17.319014,58.824460565373556
19.308767,20.422176,17.334969,58.857622020522776
10.724438,12.091791,9.597828,58.87186676068316
19.88788,,,58.87233787457113
11.17255,12.73972,9.980654,58.87398024998659
20.013134,,,58.87636544661309
20.587944,,,58.88003695851834
11.598301,13.246682,10.369542,58.88193986236457
12.87271,14.521688,11.636662,58.88778486796705
20.146334,,,58.8895957798632
20.627151,22.309536,18.359835,58.89172615313275
19.66746,19.977568,18.310865,58.89514241955864
13.376976,15.321037,12.058263,58.908886430280425
9.769145,10.881452,8.747933,58.91316816578424
19.308748,19.653212,17.878263,58.91890991411792
14.01817,16.139088,12.659297,58.92264395777599
19.78206,,,58.952018424028225
11.731923,13.187132,10.5862665,58.95332412432092
10.070925,11.100598,9.091924,58.96148712665125
12.006996,13.668689,10.768907,58.968701351750894
9.68461,10.777302,8.679793,58.98490903633951
20.647383,,,59.001821723358304
11.721965,13.148769,10.566372,59.01384881590547
19.911835,,,59.014046914269414
15.965941,16.474752,15.317528,59.01570565240338
9.644726,10.731741,8.650036,59.01647885115089
19.307232,19.420835,17.990234,59.016683958999096
9.407654,10.416003,8.44316,59.04214761961412
19.671957,,,59.04267341584725
18.782967,19.027674,17.590977,59.05758824646631
13.39545,15.318246,12.083486,59.06350397294082
18.622116,19.030285,17.396656,59.06373333611329
20.0933,,,59.06728952583587
20.76532,21.365396,19.214487,59.070355102495995
5.964684,6.3405657,5.483424,59.08021711039732
12.511629,14.1825485,11.273616,59.086299176322456
14.270082,16.490242,12.902582,59.094345424926686
14.293872,16.588116,12.89564,59.10885668874482
11.564882,12.945851,10.43224,59.113996319036616
15.916614,16.353422,15.322452,59.119437055696515
8.113114,8.82655,7.335104,59.12753305885789
12.238688,13.843206,11.017913,59.13105651521857
19.728498,22.545929,17.915697,59.14606099761564
5.7423496,6.0846505,5.281241,59.18953877069614
19.932188,20.237698,18.777632,59.192423438253
14.199464,16.523071,12.8114605,59.20309784720589
11.34328,12.741762,10.218288,59.20788947753815
19.023617,,,59.2279288986471
10.582489,11.8828745,9.482865,59.228666282976086
6.521423,6.9708405,5.960753,59.25283412132647
13.668416,15.571833,12.363561,59.25486282022268
20.54027,22.389961,19.14231,59.26038473891153
7.5975785,8.204739,6.895321,59.26211802631218
11.371549,12.694841,9.95732,59.26364584447912
20.305422,,,59.26491281423679
20.237396,20.984549,18.642076,59.26953882025266
16.505957,19.883608,14.914792,59.27382136908625
8.631089,9.623406,7.67018,59.27829406128405
13.01043,14.705263,11.762359,59.280784623238816
5.367825,5.707716,4.929599,59.286962704391776
19.541227,,,59.286966645800625
18.17447,17.951813,16.558428,59.30221722779888
9.705807,10.862681,8.671456,59.30745904199552
11.892607,13.051886,10.249727,59.310164187549645
11.042978,12.298129,9.9616,59.31035173182417
19.54842,,,59.311119465506096
16.178017,16.557415,15.402501,59.31187995649675
10.084325,11.178922,9.082924,59.316187442867935
19.65435,18.704988,17.723083,59.3281379450105
20.708157,,,59.329558250062725
20.870111,20.483389,19.61693,59.33944346663925
11.571753,13.012726,10.411444,59.34052926620017
20.26821,,,59.34272010088614
11.891508,13.488712,10.667748,59.346566224591115
5.831462,6.195142,5.365881,59.34687793162366
13.705409,15.691546,12.343398,59.3735003377285
14.957699,17.57377,13.399036,59.375714221924156
20.382912,20.183886,18.144089,59.37811032565624
20.163328,,,59.38449856801345
16.80773,,,59.39819523470728
13.306893,13.595686,12.85419,59.411141082073215
14.819,17.356646,13.388912,59.41264548346085
15.673427,19.142595,14.064072,59.42545294516745
14.144137,16.300014,12.782477,59.43499899590326
20.280956,,,59.4374322714826
8.31328,9.107644,7.4855456,59.442807022459064
11.609556,12.967837,10.485297,59.44904041151215
15.741399,18.839205,14.21898,59.453361874246845
12.569897,14.171231,11.347957,59.45875576085348
20.812475,21.012812,19.032486,59.461612146612644
12.821732,13.095527,12.380139,59.466785772115784
11.653762,13.068947,10.506722,59.468538032252106
19.884262,20.935862,18.132145,59.47652819344466
19.757603,19.406784,17.650423,59.496585433197474
11.873548,13.313617,10.709754,59.50546070141062
8.878919,9.838667,7.9152226,59.510879197189176
10.496184,11.86151,9.374938,59.5161169518911
10.28819,11.351764,9.302347,59.5251739413551
6.426951,6.8334894,5.9035172,59.53823834000963
11.22486,12.582012,10.022351,59.54876471163553
16.70805,17.41313,15.876417,59.55153462942364
17.83561,21.03265,16.220007,59.57104090725678
13.061676,14.856823,11.786387,59.57336018934102
19.555656,,,59.587176080883346
14.024843,16.083508,12.68765,59.58988379385284
10.000949,11.14792,8.964178,59.59524419669824
11.129704,12.661705,9.951062,59.60704853883392
13.8031435,13.826097,13.684608,59.61067580546037
19.163055,20.17044,17.764645,59.62679413841048
12.625411,14.360355,11.368732,59.63021113273025
13.408078,15.421396,12.068272,59.636976148693876
15.199723,17.86929,13.743732,59.640233599584896
11.323876,12.542372,10.255229,59.65510418169049
7.4768906,8.046902,6.813421,59.668225272898745
12.353359,14.013438,11.116903,59.66941475774247
14.328725,16.569563,12.958753,59.680156865634224
12.489229,14.107552,11.263776,59.685661467844916
9.651417,10.620724,8.707453,59.687878225356116
18.528492,21.275263,16.892101,59.68887920498257
10.409305,11.735758,9.301316,59.69107861439151
9.874997,10.888896,8.910281,59.69159356864497
19.264826,,,59.69651259106211
11.291142,12.800662,10.127904,59.69670580488144
20.432642,20.562418,19.24873,59.70196116853643
19.946875,20.404654,18.414692,59.71034436266505
14.540318,17.231897,13.0836115,59.7185604789652
18.890293,19.589342,17.774086,59.72007458045635
10.660324,11.793303,9.630397,59.72152428422362
15.402263,18.203108,13.926566,59.73311738702443
20.143894,,,59.73670255210203
20.004488,,,59.74091352800106
13.192557,14.981578,11.92166,59.74321027426054
9.881054,10.968866,8.873471,59.74683286005139
6.177425,6.560813,5.6834817,59.76171398630526
10.51218,11.684233,9.470028,59.77650635033609
10.542076,11.857321,9.431503,59.78246874698669
9.889361,10.973787,8.8932295,59.78453101402118
20.100092,,,59.82096546574849
11.190288,12.469951,10.103137,59.83194261716398
10.608145,11.942435,9.492418,59.8345514353672
11.7452965,13.1560135,10.595643,59.83567824608782
15.094094,17.750017,13.641591,59.841605439630186
20.748627,,,59.84354299666449
19.727236,,,59.84638207499776
20.336391,20.71926,18.699038,59.85820102598185
20.32578,20.617744,18.483744,59.86057122793262
9.461734,10.384702,8.539614,59.867046694201505
13.737571,13.799594,13.450329,59.88278692728283
16.236189,19.295027,14.674185,59.89857340673953
11.6396055,13.135403,10.458163,59.910137087352524
12.886754,14.576565,11.643982,59.91607973452778
19.8091,,,59.92082008137081
10.691077,11.808288,9.674655,59.924577340209176
20.248825,,,59.93556015661026
9.878296,11.034667,8.852331,59.938933164487224
8.604966,9.417978,7.7502756,59.95378965175668
11.429043,12.835715,10.296633,59.963355518413344
14.859448,17.32281,13.446045,59.9637972465246
11.074765,12.385708,9.993181,59.96483512258707
20.272165,,,59.966224224341
15.591364,15.988161,15.033861,59.99353512323683
11.916029,13.365565,10.748325,59.99690345011255
11.630727,13.210439,10.426398,60.00643916997662
7.120454,7.609908,6.512992,60.013933472902394
10.452221,11.7810755,9.345184,60.0160629299447
18.256052,20.049147,16.612213,60.01900040218233
13.187539,14.913236,11.938572,60.020662867583674
12.837631,14.540333,11.571599,60.02880042733636
20.138731,19.583952,18.170889,60.03838739241919
14.094838,16.28375,12.731135,60.0567161019969
5.080286,5.411907,4.6929946,60.06698523273933
14.465684,16.828924,13.062102,60.07459278858443
9.765389,10.856589,8.758338,60.07649837836398
19.519293,19.712107,17.83388,60.10387332611651
18.102224,,,60.137420317022105
12.27328,13.706355,10.58178,60.13776400006039
10.201116,11.335304,9.179397,60.144496664637735
20.417038,,,60.15517107665818
9.078203,10.037558,8.1419,60.16804822360525
19.808704,,,60.179479326744335
20.106089,,,60.199101248118424
19.132236,18.50667,16.923193,60.21457263107383
20.621302,,,60.22720806249498
10.548267,12.190856,9.3244295,60.23676746869166
14.720857,16.575077,13.145804,60.23887645623097
6.8347726,7.2747145,6.2839465,60.25114986442771
20.366482,20.876476,18.926819,60.252506006973626
19.557972,20.25274,17.422686,60.273988692930565
20.109226,19.746878,18.229284,60.27665239409359
19.979303,21.061598,18.098892,60.277485011111466
13.51053,15.455956,12.182145,60.27972792579331
20.103619,,,60.28125675916696
14.838834,17.335377,13.40118,60.290629775605495
20.543295,,,60.29468005814164
10.84463,12.175774,9.728819,60.30116598335378
18.439068,,,60.32024222278795
20.367002,,,60.32937260330839
14.064406,16.369917,12.6699705,60.33055849832311
7.098739,7.572646,6.5153036,60.33729802493436
20.455133,20.329462,18.767767,60.346364213553265
20.396662,20.425404,18.72321,60.352240431445836
20.320799,20.807943,18.93621,60.35625134197022
18.885551,18.300556,17.485239,60.365212026951234
11.208787,12.616825,10.050857,60.37476726481312
19.922598,,,60.38167202753823
12.5156145,12.458926,12.5936985,60.38905191954978
11.176398,12.24793,10.168448,60.39130163936775
10.711978,12.052257,9.597506,60.39282425451796
14.972946,15.116194,14.668727,60.40073771088308
9.280649,10.276489,8.302953,60.40359454617192
13.537479,15.534229,12.210397,60.412742754983746
11.781888,13.287764,10.572631,60.42647697332653
11.24876,12.800231,10.064471,60.43887077803821
19.985855,,,60.44067189147545
17.006569,17.49982,16.344309,60.443984417149075
9.449922,10.460652,8.483457,60.46865749243595
20.217482,,,60.470049908399155
11.579313,12.834489,10.490747,60.48031358067491
9.054858,9.877594,7.8397436,60.49050116267507
16.79104,19.964556,15.179225,60.502212836425876
13.333473,15.227236,12.031855,60.50657277297999
12.5704565,14.181303,11.351347,60.50851480109805
20.063375,,,60.54194869819953
8.678563,9.495105,7.830319,60.55226953277062
7.5897746,8.3584795,6.7558126,60.56634731844255
14.988339,15.224116,14.570345,60.58400258307145
19.55433,,,60.59778989118568
10.831896,12.319023,9.662562,60.60549628006493
13.797714,16.100178,12.413929,60.61695005837553
19.843208,19.947695,17.893831,60.618994120916184
13.927465,16.053814,12.561337,60.622181860155194
19.561844,,,60.64241124869133
14.022914,16.185564,12.661994,60.66241492004362
20.810064,20.450174,19.109392,60.665222736196064
18.612566,,,60.67025458483851
10.517476,11.927848,9.374952,60.68057946639286
20.326368,20.525986,19.360785,60.68319581220437
12.239543,13.659596,10.70773,60.68453540388496
13.398017,15.470852,12.027773,60.70626850166445
17.35369,20.422739,15.705602,60.709441361777905
5.801146,5.5284944,4.635108,60.7131712466523
15.820854,16.243513,15.235424,60.72270705169035
8.004595,8.7119055,7.2244687,60.735734187553874
10.118354,11.15442,9.145949,60.75402531431199
20.559359,,,60.76431805183411
11.395053,13.028697,10.193073,60.77060023009042
18.656239,,,60.77476459786153
15.647677,15.998888,15.128592,60.7962789431993
10.306683,11.462011,9.275852,60.81117740109099
19.974749,20.13422,18.116625,60.81450970218139
11.223883,12.570186,10.121135,60.828839975840744
20.516169,19.858614,18.741158,60.840017758949294
6.0710964,6.47627,5.545577,60.84030470822103
14.47223,16.807571,13.079288,60.84324080193767
10.631171,12.030308,9.490798,60.84685581475422
15.64779,16.015612,15.095391,60.84761150726771
20.633734,20.22782,18.598087,60.85515824791323
15.61537,15.976105,15.0745735,60.90712379047661
12.486761,14.243705,11.22208,60.910384956615815
20.261293,20.035774,18.44061,60.91547133717123
20.438606,,,60.93462846373823
19.990107,19.3657,17.893488,60.93764134083332
20.136944,20.934464,18.830153,60.94935162836029
11.871255,13.425682,10.671403,60.959575776909965
11.528068,13.057903,10.343514,60.97009468167422
11.896849,13.313616,10.7418585,60.992520582951904
8.084105,8.714514,7.3666835,61.0312831089203
17.492596,18.11594,16.654785,61.03689829767478
14.010033,16.177784,12.637068,61.04259768711831
20.09906,,,61.04487914892727
20.151428,,,61.072932032228636
18.896208,,,61.08976632753685
15.015403,17.620121,13.566135,61.09383912610185
13.546697,15.486167,12.233774,61.10024807782355
19.639677,,,61.111112052830336
11.835418,13.223165,10.69188,61.111228005771984
10.833595,12.226817,9.706525,61.11284539480626
12.298819,13.923643,11.037889,61.12618305850833
13.336072,15.089051,12.069308,61.13926994755705
19.709356,,,61.142012270784676
12.121642,13.629324,10.93561,61.146746934735866
14.230482,14.390589,13.915511,61.15892236911516
12.8546505,14.645853,11.586307,61.159878292726965
10.744216,11.935327,9.678343,61.17188528793112
14.613394,17.502956,13.117719,61.1781138441836
9.006602,9.98178,8.055567,61.178261568617096
19.894812,20.316654,18.723768,61.17857236395652
20.161592,20.024075,18.891506,61.179905638995905
12.165743,13.814845,10.933719,61.1809641765633
20.480783,,,61.18479390073921
15.040843,17.730894,13.58313,61.19312272056616
9.199808,10.228507,8.222786,61.20287636416727
13.552758,15.761048,12.18732,61.20976597521635
11.822782,13.500836,10.571845,61.21091507929173
7.167188,7.7017374,6.528142,61.21107574561678
11.3111315,12.801245,10.147777,61.21288639089217
13.38544,15.376533,12.057069,61.222661140218456
13.451862,15.38216,12.135327,61.24511675954334
7.679057,8.328603,6.9501867,61.24551925366944
19.598093,19.262796,18.15902,61.24811846888513
11.163992,12.34011,10.129302,61.265289656523485
11.295638,12.715833,10.14163,61.27036400442833
20.207096,20.064201,18.455336,61.28888555180548
13.551607,15.526674,12.229117,61.29251118202889
11.275442,12.711181,10.139677,61.30016796772146
18.562931,21.494307,16.866678,61.320314599885904
20.14513,,,61.32270090838657
19.895842,,,61.32469277291717
20.80581,,,61.33179661582276
18.145723,21.237024,16.52013,61.353722269787674
20.280481,20.771093,18.593294,61.365217265941574
18.927425,,,61.366036949023
10.989617,12.396661,9.848258,61.38344672605784
8.442803,9.303956,7.560274,61.389879861450495
12.137157,13.735663,10.923259,61.3999531472992
14.15001,16.506826,12.742776,61.43063180267313
18.940075,18.870995,17.48847,61.492379695625615
19.020464,19.658018,17.58309,61.49739158077796
20.414227,20.499346,19.011164,61.51406684808585
19.7396,20.55999,18.356567,61.52602159581734
13.914727,16.01006,12.566441,61.529718373432345
14.403077,15.146605,12.94062,61.53894616421205
20.687151,,,61.54763161855036
12.654239,14.365741,11.40067,61.54917701712595
20.219353,21.197678,18.77761,61.560367397894346
18.624706,20.211248,16.998056,61.58415912651536
19.778978,19.98953,18.471298,61.59845349231748
18.33826,,,61.611820639566666
7.799949,8.444003,7.0673165,61.617741801980955
10.822865,12.082944,9.740854,61.62377320121885
20.257488,20.178396,18.933846,61.63033328297195
19.103842,21.135914,17.390238,61.63194226730694
19.472097,,,61.64688144009492
13.450877,15.27901,12.1658125,61.657082890703336
19.29925,18.92336,17.958183,61.69249413972103
19.933495,20.921106,18.601885,61.70668770854308
7.1932416,7.7096596,6.573568,61.71145811578035
6.889384,7.357688,6.3121133,61.7190973300282
20.51087,,,61.71919929183886
5.4142733,5.7559037,5.0134406,61.73086241154417
20.016348,19.74972,18.013517,61.74596074328694
19.270676,21.276371,17.654724,61.751604203252924
16.362885,16.96871,15.618667,61.75182791750496
11.877615,,,61.76335287331371
20.194477,19.412727,18.123615,61.77305434712075
20.219921,,,61.77325047337535
18.923409,19.761972,17.311258,61.780545085540645
10.648651,12.0161495,9.525453,61.792238339272004
10.395119,11.501053,9.056132,61.79512713964984
11.61667,,,61.8009853534545
19.006008,,,61.80325628138521
12.274142,12.195443,12.374047,61.811286932815065
14.178432,16.432726,12.789437,61.83170619539322
9.697594,10.772459,8.698613,61.84435367266522
6.7348957,7.209382,6.1555305,61.84513688394936
13.795064,15.861349,12.455893,61.84629303723388
9.202524,10.155814,8.258225,61.859799587971764
13.624266,13.667691,13.520773,61.86400008696327
12.791678,14.520509,11.531407,61.866271029305
7.569194,8.153369,6.8911066,61.86989309064694
12.07785,13.275661,11.0103,61.87257116551589
20.663773,21.449205,19.352444,61.873781271533886
19.354956,19.354439,17.355738,61.875367384206754
20.161594,20.792362,18.358948,61.89082863924715
20.603006,,,61.90700998389547
8.106816,8.846509,7.3039975,61.91284542990866
14.138193,16.162117,12.81496,61.9202047943915
19.750837,18.762959,17.916504,61.93314367778197
20.027954,,,61.94698608433622
3.8256538,4.1081347,3.5990562,61.94737948583905
14.891893,17.5015,13.443001,61.95410001141452
18.25635,21.322554,16.644728,61.96847710414599
20.425108,20.05352,18.652172,61.99012563578223
16.38056,19.755665,14.810292,61.998907335872865
18.589243,18.319485,16.40662,62.01157149088386
17.140324,20.654495,15.516465,62.011936148872614
19.319931,19.565014,17.26129,62.019529557259624
12.964882,13.425461,10.624374,62.028377633765515
20.41967,,18.604372,62.03477295039458
14.46383,14.641222,14.199717,62.07490761894775
10.321662,11.718265,9.187321,62.09835178460646
11.689075,13.254903,10.441943,62.10002995327582
10.408496,11.738261,9.300173,62.11546510835087
19.744434,,,62.117684569045686
12.723639,14.522642,11.443477,62.14274388631841
20.767239,,,62.14613027622299
20.69088,,,62.155698155151704
19.351612,18.677795,17.714344,62.17084928794946
20.96831,,,62.175295640898256
12.376511,12.324558,12.465284,62.18750156637164
11.818694,13.469233,10.5921,62.2155055270526
20.337013,,,62.22640308972108
12.851453,14.616459,11.586466,62.233032490036834
19.620987,,,62.24028335451209
10.650898,12.178011,9.469994,62.25408477557312
11.28249,10.876358,10.729591,62.2645033788526
14.300265,16.54489,12.907968,62.26620669393277
19.86827,,,62.26797849031069
13.714017,15.766916,12.376215,62.29498048660058
17.50472,17.300661,16.066732,62.304287291367764
13.108667,15.058656,11.787708,62.30750760924576
20.539808,,,62.330658923771196
15.572232,18.61737,14.0645,62.33871990333785
12.298319,13.932304,11.070766,62.33948679439099
19.97333,21.521685,18.255863,62.34217578772893
11.765283,13.427574,10.534373,62.34219606808816
20.734726,,,62.36033859278008
8.86517,9.833758,7.921151,62.36501167213253
10.915123,12.499405,9.724485,62.367662809198094
11.960498,13.574991,10.735516,62.368652487565654
12.398743,14.570122,11.027675,62.3715260716875
9.4812,10.537925,8.486627,62.37739654030551
13.564585,15.598806,12.2240715,62.3827612897095
15.281198,15.525559,14.854421,62.384495827201874
3.9553173,4.345624,3.6556923,62.39938245048835
17.382832,20.193659,15.747228,62.41102823722781
19.488901,,,62.4120416604192
13.170307,14.615906,11.80239,62.41926520139415
19.079388,18.633572,17.144485,62.43213330886262
19.94298,,,62.434395988478364
11.761722,13.360674,10.545637,62.43578703825731
19.760757,,,62.442379972216315
5.533628,5.938418,5.033622,62.44431436544604
17.460346,20.517796,15.832492,62.44494685595631
19.964144,,,62.44594466193893
